Date,Open,High,Low,Close,Volume,Turnover
2025-09-01 12:20:00,24547.75,24557.65,24540.25,24557.15,0,0.0
2025-09-01 12:25:00,24558.35,24574.15,24558.05,24571.6,0,0.0
2025-09-01 12:30:00,24571.6,24575.15,24563.15,24569.05,0,0.0
2025-09-01 12:35:00,24570.05,24576.2,24558.9,24566.3,0,0.0
2025-09-01 12:40:00,24565.5,24576.45,24559.6,24563.95,0,0.0
2025-09-01 12:45:00,24564.95,24570.85,24559.85,24565.6,0,0.0
2025-09-01 12:50:00,24566.35,24571.35,24557.25,24565.25,0,0.0
2025-09-01 12:55:00,24565.3,24570.1,24556.55,24569.65,0,0.0
2025-09-01 13:00:00,24569.85,24579.5,24566.5,24577.9,0,0.0
2025-09-01 13:05:00,24578.35,24592.85,24576.95,24589.35,0,0.0
2025-09-01 13:10:00,24589.0,24592.55,24581.05,24590.5,0,0.0
2025-09-01 13:15:00,24588.6,24595.1,24588.1,24592.45,0,0.0
2025-09-01 13:20:00,24592.3,24596.05,24587.3,24588.0,0,0.0
2025-09-01 13:25:00,24588.6,24594.7,24581.5,24592.9,0,0.0
2025-09-01 13:30:00,24594.15,24606.85,24593.4,24601.0,0,0.0
2025-09-01 13:35:00,24601.15,24605.3,24597.25,24603.15,0,0.0
2025-09-01 13:40:00,24603.35,24604.3,24588.2,24593.7,0,0.0
2025-09-01 13:45:00,24594.25,24600.45,24591.1,24596.65,0,0.0
2025-09-01 13:50:00,24596.85,24606.75,24591.45,24596.2,0,0.0
2025-09-01 13:55:00,24597.05,24602.65,24593.9,24597.2,0,0.0
2025-09-01 14:00:00,24597.4,24607.5,24597.1,24606.05,0,0.0
2025-09-01 14:05:00,24606.65,24614.95,24602.0,24612.75,0,0.0
2025-09-01 14:10:00,24613.95,24620.9,24610.2,24617.1,0,0.0
2025-09-01 14:15:00,24617.4,24619.35,24608.45,24610.4,0,0.0
2025-09-01 14:20:00,24610.6,24614.05,24607.15,24609.5,0,0.0
2025-09-01 14:25:00,24609.35,24611.55,24598.8,24600.95,0,0.0
2025-09-01 14:30:00,24601.15,24617.4,24600.55,24616.05,0,0.0
2025-09-01 14:35:00,24616.1,24619.1,24611.65,24617.9,0,0.0
2025-09-01 14:40:00,24618.05,24625.05,24610.1,24615.4,0,0.0
2025-09-01 14:45:00,24616.7,24619.55,24613.9,24617.15,0,0.0
2025-09-01 14:50:00,24617.95,24619.9,24614.0,24616.6,0,0.0
2025-09-01 14:55:00,24617.4,24634.7,24616.6,24632.25,0,0.0
2025-09-01 15:00:00,24632.7,24635.6,24613.5,24625.65,0,0.0
2025-09-01 15:05:00,24625.8,24630.05,24622.95,24628.85,0,0.0
2025-09-01 15:10:00,24628.05,24631.75,24620.9,24624.45,0,0.0
2025-09-01 15:15:00,24625.05,24629.4,24619.95,24628.55,0,0.0
2025-09-01 15:20:00,24628.05,24631.3,24623.45,24626.65,0,0.0
2025-09-01 15:25:00,24627.25,24629.6,24619.85,24624.3,0,0.0
2025-09-02 09:15:00,24653.0,24685.85,24646.65,24662.9,0,0.0
2025-09-02 09:20:00,24662.05,24662.05,24632.8,24641.2,0,0.0
2025-09-02 09:25:00,24640.8,24653.9,24631.35,24653.55,0,0.0
2025-09-02 09:30:00,24653.9,24678.7,24652.0,24676.6,0,0.0
2025-09-02 09:35:00,24676.9,24693.25,24675.2,24687.55,0,0.0
2025-09-02 09:40:00,24688.25,24695.6,24676.1,24688.75,0,0.0
2025-09-02 09:45:00,24688.8,24702.8,24688.8,24697.9,0,0.0
2025-09-02 09:50:00,24698.0,24719.6,24697.05,24714.6,0,0.0
2025-09-02 09:55:00,24714.95,24730.2,24706.6,24724.45,0,0.0
2025-09-02 10:00:00,24725.3,24746.1,24723.9,24746.05,0,0.0
2025-09-02 10:05:00,24745.8,24747.55,24734.3,24740.95,0,0.0
2025-09-02 10:10:00,24739.95,24742.35,24723.6,24728.75,0,0.0
2025-09-02 10:15:00,24728.85,24733.05,24718.85,24727.2,0,0.0
2025-09-02 10:20:00,24727.1,24737.85,24718.95,24720.25,0,0.0
2025-09-02 10:25:00,24720.45,24740.95,24719.4,24735.7,0,0.0
2025-09-02 10:30:00,24735.0,24741.4,24716.35,24718.45,0,0.0
2025-09-02 10:35:00,24717.9,24729.75,24708.8,24721.4,0,0.0
2025-09-02 10:40:00,24721.45,24737.9,24721.05,24736.65,0,0.0
2025-09-02 10:45:00,24735.5,24738.7,24727.55,24732.2,0,0.0
2025-09-02 10:50:00,24730.9,24737.15,24723.65,24735.1,0,0.0
2025-09-02 10:55:00,24735.95,24740.95,24731.25,24737.7,0,0.0
2025-09-02 11:00:00,24737.35,24744.65,24730.9,24731.85,0,0.0
2025-09-02 11:05:00,24732.15,24744.8,24726.3,24738.7,0,0.0
2025-09-02 11:10:00,24741.15,24749.05,24724.55,24731.75,0,0.0
2025-09-02 11:15:00,24731.55,24731.6,24722.15,24726.45,0,0.0
2025-09-02 11:20:00,24726.3,24729.75,24715.35,24717.5,0,0.0
2025-09-02 11:25:00,24718.2,24731.85,24717.35,24721.9,0,0.0
2025-09-02 11:30:00,24723.8,24738.0,24721.0,24738.0,0,0.0
2025-09-02 11:35:00,24737.5,24740.5,24732.2,24740.4,0,0.0
2025-09-02 11:40:00,24740.85,24741.4,24730.65,24733.65,0,0.0
2025-09-02 11:45:00,24734.5,24739.9,24724.7,24732.7,0,0.0
2025-09-02 11:50:00,24732.6,24733.65,24726.85,24729.2,0,0.0
2025-09-02 11:55:00,24729.7,24735.1,24722.95,24729.3,0,0.0
2025-09-02 12:00:00,24726.8,24738.45,24724.1,24734.85,0,0.0
2025-09-02 12:05:00,24733.7,24735.4,24724.7,24730.35,0,0.0
2025-09-02 12:10:00,24729.95,24730.65,24721.55,24726.05,0,0.0
2025-09-02 12:15:00,24726.6,24728.35,24710.9,24717.55,0,0.0
2025-09-02 12:20:00,24717.85,24730.9,24714.75,24730.4,0,0.0
2025-09-02 12:25:00,24729.3,24738.9,24726.55,24737.05,0,0.0
2025-09-02 12:30:00,24736.95,24750.5,24731.95,24743.6,0,0.0
2025-09-02 12:35:00,24742.7,24755.9,24736.25,24752.55,0,0.0
2025-09-02 12:40:00,24755.0,24756.1,24737.8,24738.1,0,0.0
2025-09-02 12:45:00,24738.7,24747.4,24734.15,24743.45,0,0.0
2025-09-02 12:50:00,24744.0,24745.65,24736.75,24741.0,0,0.0
2025-09-02 12:55:00,24740.45,24744.35,24738.15,24743.95,0,0.0
2025-09-02 13:00:00,24742.45,24746.75,24734.2,24738.25,0,0.0
2025-09-02 13:05:00,24737.45,24740.35,24730.05,24732.95,0,0.0
2025-09-02 13:10:00,24732.3,24735.4,24712.85,24724.85,0,0.0
2025-09-02 13:15:00,24723.3,24726.65,24702.05,24707.3,0,0.0
2025-09-02 13:20:00,24707.0,24707.0,24678.9,24686.15,0,0.0
2025-09-02 13:25:00,24685.9,24698.85,24677.2,24684.75,0,0.0
2025-09-02 13:30:00,24685.5,24705.55,24680.55,24697.0,0,0.0
2025-09-02 13:35:00,24696.45,24705.55,24689.3,24699.2,0,0.0
2025-09-02 13:40:00,24698.2,24699.3,24649.85,24655.05,0,0.0
2025-09-02 13:45:00,24655.05,24662.15,24644.05,24660.5,0,0.0
2025-09-02 13:50:00,24659.1,24663.7,24623.35,24627.7,0,0.0
2025-09-02 13:55:00,24626.05,24626.05,24582.6,24589.9,0,0.0
2025-09-02 14:00:00,24589.15,24595.35,24553.8,24562.85,0,0.0
2025-09-02 14:05:00,24558.75,24574.45,24536.75,24564.6,0,0.0
2025-09-02 14:10:00,24562.95,24587.3,24552.55,24561.3,0,0.0
2025-09-02 14:15:00,24558.85,24577.5,24553.4,24570.2,0,0.0
2025-09-02 14:20:00,24568.1,24605.2,24551.9,24553.65,0,0.0
2025-09-02 14:25:00,24553.65,24558.35,24522.35,24540.7,0,0.0
2025-09-02 14:30:00,24541.0,24564.1,24531.75,24554.7,0,0.0
2025-09-02 14:35:00,24556.7,24604.9,24556.5,24574.9,0,0.0
2025-09-02 14:40:00,24574.3,24597.65,24570.95,24590.95,0,0.0
2025-09-02 14:45:00,24591.2,24617.25,24588.15,24592.1,0,0.0
2025-09-02 14:50:00,24591.6,24599.35,24556.75,24563.35,0,0.0
2025-09-02 14:55:00,24562.55,24586.45,24559.65,24574.45,0,0.0
2025-09-02 15:00:00,24575.15,24585.8,24562.3,24570.05,0,0.0
2025-09-02 15:05:00,24570.15,24591.95,24566.65,24586.5,0,0.0
2025-09-02 15:10:00,24587.6,24596.15,24584.1,24584.8,0,0.0
2025-09-02 15:15:00,24587.5,24591.75,24570.45,24584.4,0,0.0
2025-09-02 15:20:00,24586.3,24586.65,24570.55,24574.15,0,0.0
2025-09-02 15:25:00,24575.75,24578.6,24567.3,24575.0,0,0.0
2025-09-03 09:15:00,24616.5,24630.7,24533.2,24541.0,0,0.0
2025-09-03 09:20:00,24541.2,24568.35,24538.5,24558.25,0,0.0
2025-09-03 09:25:00,24560.05,24598.1,24557.75,24597.45,0,0.0
2025-09-03 09:30:00,24598.55,24599.75,24561.3,24577.25,0,0.0
2025-09-03 09:35:00,24576.95,24593.2,24550.7,24552.65,0,0.0
2025-09-03 09:40:00,24553.4,24563.6,24548.4,24551.95,0,0.0
2025-09-03 09:45:00,24552.05,24572.15,24551.55,24566.55,0,0.0
2025-09-03 09:50:00,24568.6,24579.65,24567.0,24579.0,0,0.0
2025-09-03 09:55:00,24579.2,24582.1,24569.7,24579.1,0,0.0
2025-09-03 10:00:00,24578.4,24601.6,24576.2,24600.9,0,0.0
2025-09-03 10:05:00,24600.25,24613.95,24598.0,24608.85,0,0.0
2025-09-03 10:10:00,24609.0,24612.9,24601.05,24606.75,0,0.0
2025-09-03 10:15:00,24606.6,24608.2,24586.4,24591.1,0,0.0
2025-09-03 10:20:00,24591.5,24600.8,24585.5,24596.1,0,0.0
2025-09-03 10:25:00,24595.6,24602.7,24592.15,24597.35,0,0.0
2025-09-03 10:30:00,24597.0,24598.0,24583.9,24585.1,0,0.0
2025-09-03 10:35:00,24584.7,24586.75,24561.05,24562.05,0,0.0
2025-09-03 10:40:00,24562.3,24570.65,24559.5,24562.75,0,0.0
2025-09-03 10:45:00,24561.95,24565.75,24556.9,24564.65,0,0.0
2025-09-03 10:50:00,24564.35,24569.3,24553.7,24559.6,0,0.0
2025-09-03 10:55:00,24559.95,24577.0,24559.5,24573.6,0,0.0
2025-09-03 11:00:00,24573.1,24578.15,24564.75,24570.25,0,0.0
2025-09-03 11:05:00,24570.25,24579.4,24554.45,24578.25,0,0.0
2025-09-03 11:10:00,24577.85,24587.65,24575.5,24576.9,0,0.0
2025-09-03 11:15:00,24576.3,24585.45,24562.15,24583.95,0,0.0
2025-09-03 11:20:00,24585.5,24597.35,24557.9,24562.4,0,0.0
2025-09-03 11:25:00,24562.95,24573.65,24557.55,24572.65,0,0.0
2025-09-03 11:30:00,24572.45,24574.75,24563.5,24569.55,0,0.0
2025-09-03 11:35:00,24571.15,24587.3,24569.85,24585.8,0,0.0
2025-09-03 11:40:00,24585.9,24589.55,24582.15,24586.5,0,0.0
2025-09-03 11:45:00,24586.75,24587.85,24581.45,24582.5,0,0.0
2025-09-03 11:50:00,24583.05,24588.6,24573.35,24587.0,0,0.0
2025-09-03 11:55:00,24586.85,24602.3,24585.2,24601.25,0,0.0
2025-09-03 12:00:00,24601.65,24605.9,24598.3,24604.2,0,0.0
2025-09-03 12:05:00,24604.5,24611.45,24602.3,24609.8,0,0.0
2025-09-03 12:10:00,24608.0,24633.05,24607.45,24630.55,0,0.0
2025-09-03 12:15:00,24630.35,24636.5,24628.9,24631.85,0,0.0
2025-09-03 12:20:00,24632.2,24648.45,24631.75,24642.7,0,0.0
2025-09-03 12:25:00,24643.1,24644.6,24632.4,24637.75,0,0.0
2025-09-03 12:30:00,24638.7,24642.0,24635.5,24640.8,0,0.0
2025-09-03 12:35:00,24641.5,24647.15,24638.0,24646.4,0,0.0
2025-09-03 12:40:00,24646.05,24649.05,24624.85,24627.0,0,0.0
2025-09-03 12:45:00,24627.45,24634.35,24614.45,24615.6,0,0.0
2025-09-03 12:50:00,24615.0,24622.85,24602.3,24609.75,0,0.0
2025-09-03 12:55:00,24609.3,24614.05,24593.1,24599.25,0,0.0
2025-09-03 13:00:00,24599.1,24605.5,24595.65,24599.75,0,0.0
2025-09-03 13:05:00,24599.2,24614.75,24599.2,24608.5,0,0.0
2025-09-03 13:10:00,24609.6,24610.35,24598.95,24603.0,0,0.0
2025-09-03 13:15:00,24602.95,24616.4,24602.65,24615.65,0,0.0
2025-09-03 13:20:00,24615.65,24623.3,24607.95,24612.0,0,0.0
2025-09-03 13:25:00,24612.4,24618.1,24606.0,24617.65,0,0.0
2025-09-03 13:30:00,24617.75,24623.5,24606.6,24611.95,0,0.0
2025-09-03 13:35:00,24611.75,24612.2,24598.2,24604.65,0,0.0
2025-09-03 13:40:00,24604.75,24632.65,24604.4,24629.6,0,0.0
2025-09-03 13:45:00,24629.45,24640.6,24627.5,24639.1,0,0.0
2025-09-03 13:50:00,24640.4,24648.55,24637.55,24644.35,0,0.0
2025-09-03 13:55:00,24646.35,24654.95,24642.8,24652.95,0,0.0
2025-09-03 14:00:00,24653.25,24655.75,24642.35,24649.2,0,0.0
2025-09-03 14:05:00,24648.5,24663.85,24648.5,24662.15,0,0.0
2025-09-03 14:10:00,24661.9,24673.7,24655.75,24659.0,0,0.0
2025-09-03 14:15:00,24658.9,24667.1,24656.55,24665.55,0,0.0
2025-09-03 14:20:00,24664.5,24667.8,24657.05,24663.9,0,0.0
2025-09-03 14:25:00,24664.15,24671.35,24662.6,24667.15,0,0.0
2025-09-03 14:30:00,24666.6,24679.85,24666.6,24674.35,0,0.0
2025-09-03 14:35:00,24674.25,24680.1,24670.7,24673.6,0,0.0
2025-09-03 14:40:00,24673.4,24675.5,24656.2,24660.75,0,0.0
2025-09-03 14:45:00,24660.7,24676.9,24658.9,24665.8,0,0.0
2025-09-03 14:50:00,24665.9,24685.6,24665.9,24683.9,0,0.0
2025-09-03 14:55:00,24683.8,24685.65,24670.1,24681.0,0,0.0
2025-09-03 15:00:00,24680.05,24704.05,24679.9,24702.8,0,0.0
2025-09-03 15:05:00,24701.55,24714.75,24700.3,24714.35,0,0.0
2025-09-03 15:10:00,24714.35,24737.05,24714.35,24725.35,0,0.0
2025-09-03 15:15:00,24724.6,24728.55,24710.6,24728.4,0,0.0
2025-09-03 15:20:00,24727.8,24728.8,24717.0,24720.6,0,0.0
2025-09-03 15:25:00,24719.75,24720.15,24705.05,24713.6,0,0.0
2025-09-04 09:15:00,24980.75,24980.75,24856.1,24863.8,0,0.0
2025-09-04 09:20:00,24864.85,24882.9,24847.25,24873.75,0,0.0
2025-09-04 09:25:00,24874.65,24900.7,24862.55,24897.2,0,0.0
2025-09-04 09:30:00,24898.45,24933.95,24898.45,24930.25,0,0.0
2025-09-04 09:35:00,24931.2,24931.7,24893.85,24901.15,0,0.0
2025-09-04 09:40:00,24901.35,24913.9,24885.85,24885.85,0,0.0
2025-09-04 09:45:00,24886.6,24912.75,24881.8,24911.6,0,0.0
2025-09-04 09:50:00,24911.6,24919.1,24902.1,24916.35,0,0.0
2025-09-04 09:55:00,24917.3,24919.05,24903.1,24903.35,0,0.0
2025-09-04 10:00:00,24903.15,24914.35,24898.4,24900.7,0,0.0
2025-09-04 10:05:00,24901.05,24901.85,24868.0,24868.2,0,0.0
2025-09-04 10:10:00,24866.5,24873.3,24835.1,24835.7,0,0.0
2025-09-04 10:15:00,24834.95,24858.65,24829.5,24857.8,0,0.0
2025-09-04 10:20:00,24857.5,24877.0,24856.25,24873.75,0,0.0
2025-09-04 10:25:00,24873.65,24874.9,24845.95,24846.55,0,0.0
2025-09-04 10:30:00,24848.65,24853.35,24837.55,24848.3,0,0.0
2025-09-04 10:35:00,24849.55,24849.55,24828.95,24828.95,0,0.0
2025-09-04 10:40:00,24828.9,24830.3,24804.65,24816.5,0,0.0
2025-09-04 10:45:00,24816.55,24834.8,24810.1,24833.85,0,0.0
2025-09-04 10:50:00,24834.15,24845.0,24832.55,24839.55,0,0.0
2025-09-04 10:55:00,24839.75,24839.75,24821.75,24831.9,0,0.0
2025-09-04 11:00:00,24831.7,24848.85,24826.5,24827.25,0,0.0
2025-09-04 11:05:00,24828.7,24840.4,24817.45,24819.05,0,0.0
2025-09-04 11:10:00,24819.25,24822.6,24812.7,24815.5,0,0.0
2025-09-04 11:15:00,24815.95,24825.9,24813.25,24819.5,0,0.0
2025-09-04 11:20:00,24819.3,24821.2,24799.0,24802.8,0,0.0
2025-09-04 11:25:00,24803.75,24826.0,24802.2,24823.85,0,0.0
2025-09-04 11:30:00,24824.8,24832.8,24819.7,24822.4,0,0.0
2025-09-04 11:35:00,24823.05,24823.05,24811.05,24814.6,0,0.0
2025-09-04 11:40:00,24811.5,24829.5,24809.6,24816.15,0,0.0
2025-09-04 11:45:00,24816.7,24822.35,24806.85,24809.25,0,0.0
2025-09-04 11:50:00,24809.85,24820.05,24806.55,24819.6,0,0.0
2025-09-04 11:55:00,24820.6,24823.75,24810.85,24815.55,0,0.0
2025-09-04 12:00:00,24815.45,24827.15,24809.75,24823.05,0,0.0
2025-09-04 12:05:00,24823.2,24837.7,24807.8,24810.1,0,0.0
2025-09-04 12:10:00,24810.1,24810.7,24787.75,24806.1,0,0.0
2025-09-04 12:15:00,24806.35,24807.5,24780.85,24784.65,0,0.0
2025-09-04 12:20:00,24785.5,24788.85,24768.25,24770.85,0,0.0
2025-09-04 12:25:00,24770.75,24778.75,24767.05,24774.75,0,0.0
2025-09-04 12:30:00,24775.0,24794.75,24774.95,24788.7,0,0.0
2025-09-04 12:35:00,24788.85,24806.65,24785.5,24803.8,0,0.0
2025-09-04 12:40:00,24803.5,24819.35,24797.7,24819.35,0,0.0
2025-09-04 12:45:00,24819.8,24832.5,24816.5,24823.45,0,0.0
2025-09-04 12:50:00,24823.15,24823.15,24809.5,24820.4,0,0.0
2025-09-04 12:55:00,24820.05,24837.3,24816.7,24833.2,0,0.0
2025-09-04 13:00:00,24833.6,24838.75,24820.65,24835.7,0,0.0
2025-09-04 13:05:00,24836.3,24837.4,24822.95,24825.8,0,0.0
2025-09-04 13:10:00,24824.25,24833.3,24806.65,24815.85,0,0.0
2025-09-04 13:15:00,24816.0,24828.9,24804.8,24810.7,0,0.0
2025-09-04 13:20:00,24809.3,24824.0,24803.55,24818.8,0,0.0
2025-09-04 13:25:00,24818.6,24820.45,24809.35,24814.95,0,0.0
2025-09-04 13:30:00,24814.3,24823.95,24809.95,24816.2,0,0.0
2025-09-04 13:35:00,24815.85,24817.4,24802.85,24808.25,0,0.0
2025-09-04 13:40:00,24807.85,24808.75,24782.2,24788.3,0,0.0
2025-09-04 13:45:00,24788.45,24788.65,24771.2,24773.25,0,0.0
2025-09-04 13:50:00,24773.4,24791.6,24757.4,24779.15,0,0.0
2025-09-04 13:55:00,24778.7,24786.65,24772.85,24777.0,0,0.0
2025-09-04 14:00:00,24776.65,24790.7,24774.35,24784.45,0,0.0
2025-09-04 14:05:00,24784.85,24784.85,24770.5,24773.9,0,0.0
2025-09-04 14:10:00,24773.7,24775.35,24758.85,24765.5,0,0.0
2025-09-04 14:15:00,24765.55,24766.65,24750.0,24757.4,0,0.0
2025-09-04 14:20:00,24757.6,24764.6,24717.2,24719.95,0,0.0
2025-09-04 14:25:00,24719.4,24726.2,24713.25,24723.2,0,0.0
2025-09-04 14:30:00,24723.8,24764.75,24722.0,24751.3,0,0.0
2025-09-04 14:35:00,24751.35,24751.85,24730.25,24731.55,0,0.0
2025-09-04 14:40:00,24731.2,24779.55,24729.3,24771.3,0,0.0
2025-09-04 14:45:00,24771.0,24771.0,24751.2,24763.0,0,0.0
2025-09-04 14:50:00,24762.7,24771.7,24727.35,24734.55,0,0.0
2025-09-04 14:55:00,24735.85,24777.1,24735.55,24744.45,0,0.0
2025-09-04 15:00:00,24743.15,24757.15,24733.25,24734.4,0,0.0
2025-09-04 15:05:00,24734.7,24746.8,24728.8,24736.25,0,0.0
2025-09-04 15:10:00,24736.0,24743.25,24714.55,24718.5,0,0.0
2025-09-04 15:15:00,24719.75,24729.7,24708.2,24728.1,0,0.0
2025-09-04 15:20:00,24728.9,24750.45,24728.15,24748.05,0,0.0
2025-09-04 15:25:00,24749.05,24751.75,24731.55,24739.8,0,0.0
2025-09-05 09:15:00,24818.85,24828.35,24790.7,24827.5,0,0.0
2025-09-05 09:20:00,24826.25,24832.35,24788.4,24791.8,0,0.0
2025-09-05 09:25:00,24793.3,24799.95,24779.4,24783.2,0,0.0
2025-09-05 09:30:00,24784.45,24812.9,24783.8,24811.45,0,0.0
2025-09-05 09:35:00,24812.3,24812.3,24777.3,24783.2,0,0.0
2025-09-05 09:40:00,24783.35,24783.4,24775.45,24778.85,0,0.0
2025-09-05 09:45:00,24778.3,24795.95,24772.65,24794.35,0,0.0
2025-09-05 09:50:00,24794.2,24803.6,24789.65,24798.95,0,0.0
2025-09-05 09:55:00,24798.75,24800.75,24775.3,24781.75,0,0.0
2025-09-05 10:00:00,24782.8,24793.05,24770.4,24770.7,0,0.0
2025-09-05 10:05:00,24770.85,24775.0,24753.3,24756.4,0,0.0
2025-09-05 10:10:00,24756.2,24756.2,24674.75,24679.35,0,0.0
2025-09-05 10:15:00,24678.55,24678.55,24646.25,24650.45,0,0.0
2025-09-05 10:20:00,24651.1,24677.65,24631.95,24675.3,0,0.0
2025-09-05 10:25:00,24676.5,24737.75,24669.85,24721.75,0,0.0
2025-09-05 10:30:00,24721.3,24730.1,24687.75,24689.4,0,0.0
2025-09-05 10:35:00,24688.95,24711.3,24681.85,24706.4,0,0.0
2025-09-05 10:40:00,24705.7,24709.3,24691.1,24702.15,0,0.0
2025-09-05 10:45:00,24701.5,24714.2,24692.1,24693.2,0,0.0
2025-09-05 10:50:00,24693.55,24697.5,24665.5,24667.15,0,0.0
2025-09-05 10:55:00,24666.55,24685.05,24663.75,24681.3,0,0.0
2025-09-05 11:00:00,24681.5,24697.6,24676.8,24697.6,0,0.0
2025-09-05 11:05:00,24698.55,24698.55,24680.6,24681.65,0,0.0
2025-09-05 11:10:00,24681.45,24697.55,24677.25,24691.95,0,0.0
2025-09-05 11:15:00,24691.6,24691.6,24676.05,24688.95,0,0.0
2025-09-05 11:20:00,24689.6,24696.35,24681.6,24683.7,0,0.0
2025-09-05 11:25:00,24683.75,24697.65,24681.0,24696.25,0,0.0
2025-09-05 11:30:00,24696.0,24708.3,24692.85,24695.1,0,0.0
2025-09-05 11:35:00,24695.3,24706.4,24689.35,24694.25,0,0.0
2025-09-05 11:40:00,24694.3,24696.05,24675.1,24677.05,0,0.0
2025-09-05 11:45:00,24676.6,24677.95,24661.4,24665.05,0,0.0
2025-09-05 11:50:00,24665.0,24674.25,24662.0,24666.8,0,0.0
2025-09-05 11:55:00,24666.6,24669.35,24657.7,24668.0,0,0.0
2025-09-05 12:00:00,24667.7,24668.5,24654.0,24659.6,0,0.0
2025-09-05 12:05:00,24660.0,24673.0,24658.5,24670.2,0,0.0
2025-09-05 12:10:00,24670.5,24671.25,24651.55,24651.55,0,0.0
2025-09-05 12:15:00,24651.65,24655.8,24642.3,24646.35,0,0.0
2025-09-05 12:20:00,24646.6,24662.95,24645.4,24656.7,0,0.0
2025-09-05 12:25:00,24656.45,24658.95,24653.5,24656.95,0,0.0
2025-09-05 12:30:00,24657.55,24664.9,24633.65,24635.45,0,0.0
2025-09-05 12:35:00,24635.2,24640.65,24627.15,24639.75,0,0.0
2025-09-05 12:40:00,24640.65,24643.95,24633.8,24638.5,0,0.0
2025-09-05 12:45:00,24638.0,24639.3,24621.6,24628.25,0,0.0
2025-09-05 12:50:00,24628.15,24634.6,24626.0,24634.3,0,0.0
2025-09-05 12:55:00,24634.0,24648.4,24632.7,24644.95,0,0.0
2025-09-05 13:00:00,24645.15,24659.3,24637.85,24639.05,0,0.0
2025-09-05 13:05:00,24639.6,24652.95,24639.4,24652.05,0,0.0
2025-09-05 13:10:00,24652.0,24671.5,24651.25,24670.65,0,0.0
2025-09-05 13:15:00,24671.4,24686.3,24669.9,24681.1,0,0.0
2025-09-05 13:20:00,24681.15,24683.1,24667.9,24677.55,0,0.0
2025-09-05 13:25:00,24678.6,24698.1,24676.1,24687.7,0,0.0
2025-09-05 13:30:00,24688.0,24694.35,24681.45,24693.35,0,0.0
2025-09-05 13:35:00,24693.5,24706.05,24687.25,24701.45,0,0.0
2025-09-05 13:40:00,24701.3,24708.0,24696.15,24708.0,0,0.0
2025-09-05 13:45:00,24709.7,24760.7,24709.7,24742.85,0,0.0
2025-09-05 13:50:00,24741.85,24754.1,24728.5,24753.95,0,0.0
2025-09-05 13:55:00,24753.85,24777.25,24750.9,24770.3,0,0.0
